NACA 23112 Airfoil cl=0.30 T=12.0% P=15.0%
  1.000003  0.001260
  0.999757  0.001295
  0.999017  0.001401
  0.997785  0.001577
  0.996063  0.001823
  0.993851  0.002138
  0.991152  0.002523
  0.987969  0.002975
  0.984305  0.003495
  0.980164  0.004081
  0.975550  0.004733
  0.970468  0.005448
  0.964922  0.006227
  0.958919  0.007067
  0.952464  0.007966
  0.945565  0.008925
  0.938227  0.009940
  0.930459  0.011011
  0.922268  0.012134
  0.913662  0.013310
  0.904650  0.014535
  0.895242  0.015808
  0.885445  0.017127
  0.875271  0.018490
  0.864730  0.019895
  0.853831  0.021339
  0.842585  0.022820
  0.831005  0.024337
  0.819100  0.025887
  0.806884  0.027467
  0.794368  0.029075
  0.781564  0.030708
  0.768485  0.032364
  0.755143  0.034040
  0.741553  0.035734
  0.727727  0.037442
  0.713678  0.039162
  0.699422  0.040889
  0.684970  0.042622
  0.670338  0.044357
  0.655540  0.046090
  0.640590  0.047818
  0.625503  0.049537
  0.610293  0.051243
  0.594976  0.052933
  0.579566  0.054602
  0.564078  0.056246
  0.548527  0.057861
  0.532929  0.059443
  0.517298  0.060987
  0.501649  0.062489
  0.485999  0.063945
  0.470361  0.065350
  0.454752  0.066699
  0.439187  0.067988
  0.423680  0.069213
  0.408246  0.070370
  0.392902  0.071453
  0.377661  0.072460
  0.362539  0.073385
  0.347550  0.074225
  0.332709  0.074977
  0.318031  0.075637
  0.303530  0.076201
  0.289220  0.076667
  0.275115  0.077032
  0.261230  0.077294
  0.247577  0.077450
  0.234171  0.077498
  0.221025  0.077438
  0.208098  0.077266
  0.195318  0.076961
  0.182713  0.076492
  0.170311  0.075833
  0.158144  0.074962
  0.146242  0.073863
  0.134635  0.072523
  0.123355  0.070935
  0.112431  0.069098
  0.101892  0.067012
  0.091768  0.064687
  0.082083  0.062133
  0.072864  0.059367
  0.064132  0.056407
  0.055908  0.053275
  0.048210  0.049995
  0.041051  0.046595
  0.034445  0.043099
  0.028400  0.039537
  0.022924  0.035936
  0.018021  0.032321
  0.013692  0.028720
  0.009938  0.025155
  0.006756  0.021648
  0.004142  0.018219
  0.002092  0.014884
  0.000597  0.011657
 -0.000350  0.008549
 -0.000758  0.005568
 -0.000637  0.002718
  0.000000  0.000000
  0.001131 -0.002552
  0.002731 -0.004908
  0.004788 -0.007073
  0.007288 -0.009058
  0.010220 -0.010871
  0.013570 -0.012525
  0.017327 -0.014034
  0.021479 -0.015412
  0.026014 -0.016672
  0.030923 -0.017832
  0.036195 -0.018907
  0.041823 -0.019912
  0.047801 -0.020862
  0.054122 -0.021773
  0.060784 -0.022657
  0.067785 -0.023529
  0.075126 -0.024400
  0.082808 -0.025281
  0.090836 -0.026182
  0.099215 -0.027109
  0.107953 -0.028070
  0.117056 -0.029069
  0.126534 -0.030108
  0.136396 -0.031187
  0.146651 -0.032303
  0.157309 -0.033449
  0.168377 -0.034617
  0.179863 -0.035793
  0.191775 -0.036959
  0.204117 -0.038094
  0.216891 -0.039170
  0.230002 -0.040161
  0.243381 -0.041061
  0.257017 -0.041871
  0.270894 -0.042590
  0.285001 -0.043219
  0.299323 -0.043759
  0.313845 -0.044210
  0.328553 -0.044574
  0.343433 -0.044853
  0.358470 -0.045047
  0.373649 -0.045159
  0.388955 -0.045191
  0.404372 -0.045143
  0.419886 -0.045020
  0.435480 -0.044822
  0.451139 -0.044553
  0.466848 -0.044214
  0.482590 -0.043809
  0.498351 -0.043340
  0.514113 -0.042809
  0.529862 -0.042219
  0.545581 -0.041574
  0.561255 -0.040875
  0.576869 -0.040126
  0.592405 -0.039329
  0.607850 -0.038487
  0.623187 -0.037602
  0.638401 -0.036679
  0.653477 -0.035719
  0.668400 -0.034725
  0.683154 -0.033699
  0.697726 -0.032646
  0.712101 -0.031568
  0.726264 -0.030467
  0.740201 -0.029346
  0.753898 -0.028209
  0.767342 -0.027058
  0.780520 -0.025897
  0.793418 -0.024727
  0.806023 -0.023553
  0.818324 -0.022378
  0.830307 -0.021203
  0.841962 -0.020034
  0.853276 -0.018872
  0.864239 -0.017721
  0.874840 -0.016584
  0.885068 -0.015465
  0.894913 -0.014367
  0.904367 -0.013292
  0.913419 -0.012245
  0.922060 -0.011228
  0.930283 -0.010244
  0.938080 -0.009297
  0.945442 -0.008390
  0.952363 -0.007526
  0.958836 -0.006707
  0.964854 -0.005937
  0.970413 -0.005218
  0.975506 -0.004552
  0.980130 -0.003942
  0.984278 -0.003391
  0.987948 -0.002899
  0.991135 -0.002469
  0.993837 -0.002102
  0.996052 -0.001801
  0.997776 -0.001565
  0.999010 -0.001396
  0.999750 -0.001294
  0.999997 -0.001260
