NACA 23121 Airfoil cl=0.30 T=21.0% P=15.0%
  1.000006  0.002205
  0.999759  0.002266
  0.999020  0.002450
  0.997789  0.002755
  0.996067  0.003182
  0.993856  0.003729
  0.991159  0.004395
  0.987977  0.005178
  0.984316  0.006077
  0.980177  0.007090
  0.975566  0.008215
  0.970488  0.009448
  0.964947  0.010788
  0.958950  0.012232
  0.952502  0.013776
  0.945611  0.015418
  0.938282  0.017154
  0.930524  0.018981
  0.922345  0.020895
  0.913753  0.022893
  0.904756  0.024970
  0.895365  0.027124
  0.885587  0.029350
  0.875433  0.031643
  0.864913  0.034001
  0.854039  0.036418
  0.842819  0.038891
  0.831266  0.041415
  0.819392  0.043986
  0.807207  0.046599
  0.794724  0.049250
  0.781955  0.051935
  0.768913  0.054648
  0.755610  0.057384
  0.742060  0.060139
  0.728276  0.062908
  0.714270  0.065685
  0.700057  0.068465
  0.685651  0.071243
  0.671065  0.074013
  0.656314  0.076769
  0.641411  0.079504
  0.626372  0.082214
  0.611210  0.084892
  0.595940  0.087531
  0.580577  0.090125
  0.565136  0.092666
  0.549632  0.095149
  0.534079  0.097566
  0.518492  0.099911
  0.502886  0.102175
  0.487277  0.104353
  0.471679  0.106436
  0.456107  0.108419
  0.440577  0.110292
  0.425102  0.112051
  0.409699  0.113687
  0.394382  0.115195
  0.379165  0.116567
  0.364064  0.117797
  0.349093  0.118880
  0.334267  0.119809
  0.319600  0.120579
  0.305107  0.121186
  0.290802  0.121624
  0.276698  0.121890
  0.262810  0.121980
  0.249151  0.121891
  0.235735  0.121620
  0.222575  0.121166
  0.209591  0.120526
  0.196647  0.119681
  0.183782  0.118598
  0.171037  0.117251
  0.158458  0.115617
  0.146088  0.113675
  0.133975  0.111414
  0.122162  0.108827
  0.110696  0.105910
  0.099619  0.102668
  0.088975  0.099111
  0.078801  0.095252
  0.069135  0.091110
  0.060010  0.086710
  0.051454  0.082077
  0.043494  0.077240
  0.036149  0.072232
  0.029436  0.067085
  0.023367  0.061831
  0.017947  0.056502
  0.013182  0.051129
  0.009071  0.045742
  0.005610  0.040367
  0.002792  0.035028
  0.000607  0.029748
 -0.000956  0.024542
 -0.001912  0.019425
 -0.002276  0.014408
 -0.002066  0.009497
 -0.001301  0.004694
  0.000000  0.000000
  0.001794 -0.004528
  0.004039 -0.008836
  0.006714 -0.012932
  0.009797 -0.016825
  0.013268 -0.020529
  0.017106 -0.024054
  0.021291 -0.027415
  0.025807 -0.030624
  0.030635 -0.033694
  0.035761 -0.036640
  0.041172 -0.039473
  0.046857 -0.042205
  0.052809 -0.044848
  0.059024 -0.047411
  0.065499 -0.049902
  0.072239 -0.052331
  0.079248 -0.054703
  0.086537 -0.057024
  0.094119 -0.059300
  0.102008 -0.061533
  0.110226 -0.063726
  0.118791 -0.065882
  0.127726 -0.067999
  0.137057 -0.070078
  0.146805 -0.072115
  0.156995 -0.074103
  0.167651 -0.076035
  0.178794 -0.077899
  0.190446 -0.079679
  0.202624 -0.081353
  0.215341 -0.082898
  0.228438 -0.084283
  0.241808 -0.085503
  0.255437 -0.086557
  0.269312 -0.087448
  0.283419 -0.088176
  0.297745 -0.088743
  0.312275 -0.089153
  0.326995 -0.089406
  0.341890 -0.089507
  0.356945 -0.089459
  0.372145 -0.089266
  0.387475 -0.088932
  0.402920 -0.088461
  0.418463 -0.087857
  0.434090 -0.087126
  0.449785 -0.086272
  0.465531 -0.085301
  0.481312 -0.084217
  0.497114 -0.083026
  0.512919 -0.081733
  0.528712 -0.080343
  0.544476 -0.078862
  0.560197 -0.077296
  0.575857 -0.075649
  0.591441 -0.073927
  0.606933 -0.072135
  0.622318 -0.070280
  0.637580 -0.068365
  0.652703 -0.066397
  0.667673 -0.064380
  0.682474 -0.062320
  0.697091 -0.060222
  0.711509 -0.058091
  0.725715 -0.055933
  0.739694 -0.053752
  0.753431 -0.051553
  0.766914 -0.049342
  0.780128 -0.047124
  0.793061 -0.044903
  0.805700 -0.042686
  0.818032 -0.040477
  0.830045 -0.038281
  0.841728 -0.036104
  0.853068 -0.033951
  0.864055 -0.031827
  0.874678 -0.029737
  0.884926 -0.027687
  0.894790 -0.025682
  0.904261 -0.023727
  0.913328 -0.021828
  0.921983 -0.019988
  0.930218 -0.018215
  0.938025 -0.016511
  0.945396 -0.014884
  0.952325 -0.013336
  0.958805 -0.011873
  0.964829 -0.010499
  0.970393 -0.009218
  0.975490 -0.008034
  0.980117 -0.006951
  0.984268 -0.005973
  0.987939 -0.005102
  0.991129 -0.004341
  0.993832 -0.003693
  0.996048 -0.003160
  0.997773 -0.002743
  0.999007 -0.002444
  0.999747 -0.002265
  0.999994 -0.002205
