NACA 23120
  1.000000 -0.000000
  0.999014  0.000242
  0.996060  0.000964
  0.991151  0.002160
  0.984307  0.003819
  0.975556  0.005926
  0.964934  0.008461
  0.952487  0.011403
  0.938264  0.014726
  0.922323  0.018403
  0.904730  0.022405
  0.885556  0.026702
  0.864878  0.031261
  0.842778  0.036048
  0.819344  0.041031
  0.794670  0.046174
  0.768851  0.051441
  0.741991  0.056795
  0.714192  0.062196
  0.685564  0.067603
  0.656218  0.072975
  0.626267  0.078265
  0.595826  0.083426
  0.565013  0.088409
  0.533946  0.093163
  0.502745  0.097635
  0.471529  0.101770
  0.440420  0.105515
  0.409536  0.108817
  0.378996  0.111624
  0.348921  0.113888
  0.319425  0.115565
  0.290625  0.116615
  0.262634  0.117006
  0.235561  0.116712
  0.209425  0.115715
  0.183663  0.113918
  0.158423  0.111098
  0.134048  0.107092
  0.110889  0.101819
  0.089285  0.095286
  0.069549  0.087583
  0.051949  0.078876
  0.036694  0.069384
  0.023926  0.059354
  0.013720  0.049039
  0.006091  0.038677
  0.001000  0.028467
 -0.001633  0.018562
 -0.001921  0.009060
  0.000000  0.000000
  0.003894 -0.008400
  0.009518 -0.015962
  0.016713 -0.022773
  0.025326 -0.028934
  0.035223 -0.034550
  0.046298 -0.039728
  0.058479 -0.044562
  0.071744 -0.049131
  0.086123 -0.053497
  0.101698 -0.057708
  0.118598 -0.061791
  0.136983 -0.065756
  0.157030 -0.069585
  0.178913 -0.073218
  0.202790 -0.076543
  0.228612 -0.079374
  0.255613 -0.081583
  0.283595 -0.083166
  0.312450 -0.084138
  0.342062 -0.084516
  0.372314 -0.084324
  0.403083 -0.083591
  0.434247 -0.082349
  0.465680 -0.080634
  0.497255 -0.078485
  0.528845 -0.075940
  0.560321 -0.073038
  0.591556 -0.069822
  0.622423 -0.066330
  0.652799 -0.062603
  0.682560 -0.058680
  0.711587 -0.054602
  0.739763 -0.050407
  0.766975 -0.046136
  0.793116 -0.041827
  0.818080 -0.037522
  0.841769 -0.033262
  0.864091 -0.029087
  0.884957 -0.025040
  0.904287 -0.021162
  0.922005 -0.017496
  0.938043 -0.014083
  0.952340 -0.010962
  0.964842 -0.008172
  0.975501 -0.005745
  0.984277 -0.003715
  0.991136 -0.002106
  0.996054 -0.000941
  0.999013 -0.000236
  1.000000  0.000000
