NACA 23121
  1.000000 -0.000000
  0.999014  0.000253
  0.996060  0.001011
  0.991151  0.002267
  0.984307  0.004008
  0.975557  0.006218
  0.964937  0.008877
  0.952490  0.011962
  0.938269  0.015446
  0.922331  0.019301
  0.904741  0.023495
  0.885571  0.027995
  0.864897  0.032769
  0.842803  0.037781
  0.819376  0.042995
  0.794708  0.048374
  0.768898  0.053881
  0.742046  0.059475
  0.714257  0.065116
  0.685639  0.070760
  0.656303  0.076364
  0.626363  0.081879
  0.595933  0.087257
  0.565130  0.092445
  0.534073  0.097391
  0.502882  0.102038
  0.471675  0.106330
  0.440574  0.110212
  0.409697  0.113627
  0.379164  0.116523
  0.349092  0.118848
  0.319600  0.120557
  0.290801  0.121609
  0.262809  0.121970
  0.235735  0.121614
  0.209591  0.120522
  0.183781  0.118596
  0.158458  0.115615
  0.133975  0.111414
  0.110696  0.105910
  0.088975  0.099110
  0.069135  0.091110
  0.051454  0.082076
  0.036149  0.072232
  0.023367  0.061831
  0.013182  0.051129
  0.005610  0.040367
  0.000607  0.029748
 -0.001912  0.019425
 -0.002066  0.009497
  0.000000  0.000000
  0.004039 -0.008836
  0.009797 -0.016825
  0.017106 -0.024054
  0.025807 -0.030624
  0.035761 -0.036640
  0.046857 -0.042205
  0.059024 -0.047411
  0.072239 -0.052331
  0.086537 -0.057024
  0.102008 -0.061533
  0.118791 -0.065881
  0.137057 -0.070077
  0.156995 -0.074102
  0.178795 -0.077897
  0.202624 -0.081349
  0.228438 -0.084276
  0.255437 -0.086547
  0.283420 -0.088161
  0.312276 -0.089131
  0.341891 -0.089476
  0.372147 -0.089222
  0.402922 -0.088401
  0.434093 -0.087045
  0.465534 -0.085194
  0.497118 -0.082888
  0.528717 -0.080167
  0.560203 -0.077075
  0.591449 -0.073653
  0.622327 -0.069945
  0.652714 -0.065992
  0.682485 -0.061838
  0.711522 -0.057522
  0.739707 -0.053087
  0.766929 -0.048575
  0.793077 -0.044027
  0.818048 -0.039486
  0.841744 -0.034994
  0.864071 -0.030595
  0.884942 -0.026333
  0.904276 -0.022251
  0.921997 -0.018394
  0.938038 -0.014803
  0.952337 -0.011522
  0.964840 -0.008587
  0.975500 -0.006037
  0.984276 -0.003903
  0.991136 -0.002213
  0.996054 -0.000989
  0.999013 -0.000248
  1.000000  0.000000
