NACA 23112 18%
 1.0000152     0.0031673
 0.9993315     0.0033142
 0.9972801     0.0037533
 0.9938673     0.0044822
 0.9891029     0.0054975
 0.9830009     0.0067924
 0.9755773     0.0083558
 0.9668541     0.0101846
 0.9568543     0.0122668
 0.9456079     0.0145914
 0.9331448     0.0171448
 0.9194991     0.0199161
 0.9047106     0.0228914
 0.8888194     0.0260557
 0.8718685     0.0293953
 0.8539068     0.0328940
 0.8349813     0.0365373
 0.8151460     0.0403096
 0.7944548     0.0441934
 0.7729637     0.0481702
 0.7507330     0.0530874
 0.7278211     0.0571854
 0.7042912     0.0613448
 0.6802073     0.0655257
 0.6556344     0.0696990
 0.6306404     0.0738381
 0.6052912     0.0779156
 0.5796569     0.0819042
 0.5538064     0.0857789
 0.5278087     0.0895098
 0.5017346     0.0930676
 0.4756553     0.0964254
 0.4496395     0.0995532
 0.4237594     0.1024220
 0.3980838     0.1050048
 0.3726827     0.1072718
 0.3476250     0.1091980
 0.3229788     0.1107599
 0.2988120     0.1119330
 0.2751896     0.1126974
 0.2521754     0.1130282
 0.2298336     0.1129254
 0.2081861     0.1123081
 0.1870086     0.1110268
 0.1663671     0.1088972
 0.1464002     0.1057793
 0.1272496     0.1014566
 0.1090577     0.0968910
 0.0919577     0.0914739
 0.0760755     0.0850448
 0.0615222     0.0778470
 0.0483897     0.0699512
 0.0367527     0.0623213
 0.0266651     0.0542498
 0.0181559     0.0459218
 0.0112394     0.0374861
 0.0059139     0.0291095
 0.0021604     0.0209395
-0.0000506     0.0131722
-0.0007563     0.0057611
-0.0000054    -0.0011109
 0.0021172    -0.0074372
 0.0055206    -0.0131761
 0.0101467    -0.0183525
 0.0159376    -0.0229257
 0.0228394    -0.0268647
 0.0307991    -0.0301989
 0.0397723    -0.0332066
 0.0497245    -0.0363329
 0.0606325    -0.0395144
 0.0724877    -0.0419558
 0.0852944    -0.0440528
 0.0990712    -0.0462934
 0.1138458    -0.0487956
 0.1296574    -0.0513794
 0.1465470    -0.0539572
 0.1645573    -0.0562726
 0.1837259    -0.0584761
 0.2040836    -0.0607910
 0.2255805    -0.0630969
 0.2478759    -0.0650924
 0.2708700    -0.0667027
 0.2944988    -0.0679225
 0.3186991    -0.0687687
 0.3434020    -0.0692570
 0.3685405    -0.0694022
 0.3940445    -0.0692197
 0.4198450    -0.0687254
 0.4458680    -0.0679377
 0.4720434    -0.0668727
 0.4982982    -0.0655504
 0.5245584    -0.0639898
 0.5507519    -0.0622076
 0.5768047    -0.0602221
 0.6026458    -0.0580542
 0.6282032    -0.0557190
 0.6534057    -0.0532351
 0.6781825    -0.0506230
 0.7024663    -0.0479034
 0.7261893    -0.0450962
 0.7492853    -0.0422478
 0.7716925    -0.0386845
 0.7933466    -0.0357301
 0.8141897    -0.0327646
 0.8341637    -0.0298083
 0.8532147    -0.0268814
 0.8712905    -0.0240067
 0.8883402    -0.0212061
 0.9043198    -0.0185008
 0.9191841    -0.0159132
 0.9328941    -0.0134646
 0.9454119    -0.0111770
 0.9567034    -0.0090698
 0.9667395    -0.0071608
 0.9754913    -0.0054678
 0.9829377    -0.0040031
 0.9890567    -0.0027907
 0.9938332    -0.0018337
 0.9972544    -0.0011423
 0.9993110    -0.0007266
 0.9999973    -0.0005863
